dir,experiment,benchmark,rob,bp,l1d,l1i,l2,issue_width,commit_width,simInsts,IPC,CPI,L1D_miss_rate,L2_miss_rate,console_exists,status
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l2128kB_iw2_cw2,ptrchase_rob64_bpGShareBP_l1d64kB_l2128kB_iw2_cw2,ptrchase,64,GShareBP,64kB,,128kB,2,2,862.0,0.17351,5.763341,0.257218,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l2128kB_iw2_cw4,ptrchase_rob64_bpGShareBP_l1d64kB_l2128kB_iw2_cw4,ptrchase,64,GShareBP,64kB,,128kB,2,4,862.0,0.173197,5.773782,0.257895,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l2128kB_iw4_cw2,ptrchase_rob64_bpGShareBP_l1d64kB_l2128kB_iw4_cw2,ptrchase,64,GShareBP,64kB,,128kB,4,2,889.0,0.178121,5.614173,0.238938,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l2128kB_iw4_cw4,ptrchase_rob64_bpGShareBP_l1d64kB_l2128kB_iw4_cw4,ptrchase,64,GShareBP,64kB,,128kB,4,4,889.0,0.178837,5.591676,0.23956,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l21MB_iw2_cw2,ptrchase_rob64_bpGShareBP_l1d64kB_l21MB_iw2_cw2,ptrchase,64,GShareBP,64kB,,1,2,2,862.0,0.17351,5.763341,0.257218,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l21MB_iw2_cw4,ptrchase_rob64_bpGShareBP_l1d64kB_l21MB_iw2_cw4,ptrchase,64,GShareBP,64kB,,1,2,4,862.0,0.173197,5.773782,0.257895,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l21MB_iw4_cw2,ptrchase_rob64_bpGShareBP_l1d64kB_l21MB_iw4_cw2,ptrchase,64,GShareBP,64kB,,1,4,2,889.0,0.178121,5.614173,0.238938,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l21MB_iw4_cw4,ptrchase_rob64_bpGShareBP_l1d64kB_l21MB_iw4_cw4,ptrchase,64,GShareBP,64kB,,1,4,4,889.0,0.178837,5.591676,0.23956,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l2256kB_iw2_cw2,ptrchase_rob64_bpGShareBP_l1d64kB_l2256kB_iw2_cw2,ptrchase,64,GShareBP,64kB,,256kB,2,2,862.0,0.17351,5.763341,0.257218,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l2256kB_iw2_cw4,ptrchase_rob64_bpGShareBP_l1d64kB_l2256kB_iw2_cw4,ptrchase,64,GShareBP,64kB,,256kB,2,4,862.0,0.173197,5.773782,0.257895,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l2256kB_iw4_cw2,ptrchase_rob64_bpGShareBP_l1d64kB_l2256kB_iw4_cw2,ptrchase,64,GShareBP,64kB,,256kB,4,2,889.0,0.178121,5.614173,0.238938,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l2256kB_iw4_cw4,ptrchase_rob64_bpGShareBP_l1d64kB_l2256kB_iw4_cw4,ptrchase,64,GShareBP,64kB,,256kB,4,4,889.0,0.178837,5.591676,0.23956,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l2512kB_iw2_cw2,ptrchase_rob64_bpGShareBP_l1d64kB_l2512kB_iw2_cw2,ptrchase,64,GShareBP,64kB,,512kB,2,2,862.0,0.17351,5.763341,0.257218,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l2512kB_iw2_cw4,ptrchase_rob64_bpGShareBP_l1d64kB_l2512kB_iw2_cw4,ptrchase,64,GShareBP,64kB,,512kB,2,4,862.0,0.173197,5.773782,0.257895,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l2512kB_iw4_cw2,ptrchase_rob64_bpGShareBP_l1d64kB_l2512kB_iw4_cw2,ptrchase,64,GShareBP,64kB,,512kB,4,2,889.0,0.178121,5.614173,0.238938,1.0,True,ok
results/experiments/ptrchase_rob64_bpGShareBP_l1d64kB_l2512kB_iw4_cw4,ptrchase_rob64_bpGShareBP_l1d64kB_l2512kB_iw4_cw4,ptrchase,64,GShareBP,64kB,,512kB,4,4,889.0,0.178837,5.591676,0.23956,1.0,True,ok
results/experiments/ptrchase_rob64_bpLTAGE_l132kB_l2256kB_iw2_cw2,ptrchase_rob64_bpLTAGE_l132kB_l2256kB_iw2_cw2,ptrchase,64,LTAGE,,32kB,256kB,2,2,5000000.0,0.24938,4.00995,0.077325,0.947133,False,ok
results/experiments/ptrchase_rob64_bpLTAGE_l132kB_l2256kB_iw2_cw4,ptrchase_rob64_bpLTAGE_l132kB_l2256kB_iw2_cw4,ptrchase,64,LTAGE,,32kB,256kB,2,4,5000000.0,0.274568,3.642091,0.078142,0.947154,False,ok
results/experiments/ptrchase_rob64_bpLTAGE_l132kB_l2256kB_iw4_cw2,ptrchase_rob64_bpLTAGE_l132kB_l2256kB_iw4_cw2,ptrchase,64,LTAGE,,32kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob64_bpLTAGE_l132kB_l2256kB_iw4_cw4,ptrchase_rob64_bpLTAGE_l132kB_l2256kB_iw4_cw4,ptrchase,64,LTAGE,,32kB,256kB,4,4,5000000.0,0.275118,3.634801,0.077306,0.947105,False,ok
results/experiments/ptrchase_rob64_bpLTAGE_l132kB_l2512kB_iw2_cw2,ptrchase_rob64_bpLTAGE_l132kB_l2512kB_iw2_cw2,ptrchase,64,LTAGE,,32kB,512kB,2,2,5000000.0,0.253505,3.944693,0.076705,0.891083,False,ok
results/experiments/ptrchase_rob64_bpLTAGE_l132kB_l2512kB_iw2_cw4,ptrchase_rob64_bpLTAGE_l132kB_l2512kB_iw2_cw4,ptrchase,64,LTAGE,,32kB,512kB,2,4,5000000.0,0.279205,3.581603,0.077514,0.891102,False,ok
results/experiments/ptrchase_rob64_bpLTAGE_l132kB_l2512kB_iw4_cw2,ptrchase_rob64_bpLTAGE_l132kB_l2512kB_iw4_cw2,ptrchase,64,LTAGE,,32kB,512kB,4,2,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob64_bpLTAGE_l132kB_l2512kB_iw4_cw4,ptrchase_rob64_bpLTAGE_l132kB_l2512kB_iw4_cw4,ptrchase,64,LTAGE,,32kB,512kB,4,4,5000000.0,0.279885,3.572893,0.076689,0.891073,False,ok
results/experiments/ptrchase_rob64_bpLTAGE_l164kB_l2256kB_iw2_cw2,ptrchase_rob64_bpLTAGE_l164kB_l2256kB_iw2_cw2,ptrchase,64,LTAGE,,64kB,256kB,2,2,5000000.0,0.249469,4.008509,0.076649,0.95575,False,ok
results/experiments/ptrchase_rob64_bpLTAGE_l164kB_l2256kB_iw2_cw4,ptrchase_rob64_bpLTAGE_l164kB_l2256kB_iw2_cw4,ptrchase,64,LTAGE,,64kB,256kB,2,4,5000000.0,0.274778,3.6393,0.077478,0.955758,False,ok
results/experiments/ptrchase_rob64_bpLTAGE_l164kB_l2256kB_iw4_cw2,ptrchase_rob64_bpLTAGE_l164kB_l2256kB_iw4_cw2,ptrchase,64,LTAGE,,64kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob64_bpLTAGE_l164kB_l2256kB_iw4_cw4,ptrchase_rob64_bpLTAGE_l164kB_l2256kB_iw4_cw4,ptrchase,64,LTAGE,,64kB,256kB,4,4,5000000.0,0.275274,3.632748,0.076644,0.955743,False,ok
results/experiments/ptrchase_rob64_bpLTAGE_l164kB_l2512kB_iw2_cw2,ptrchase_rob64_bpLTAGE_l164kB_l2512kB_iw2_cw2,ptrchase,64,LTAGE,,64kB,512kB,2,2,5000000.0,0.253686,3.941878,0.076052,0.899156,False,ok
results/experiments/ptrchase_rob64_bpLTAGE_l164kB_l2512kB_iw2_cw4,ptrchase_rob64_bpLTAGE_l164kB_l2512kB_iw2_cw4,ptrchase,64,LTAGE,,64kB,512kB,2,4,5000000.0,0.279448,3.578489,0.076845,0.899164,False,ok
results/experiments/ptrchase_rob64_bpLTAGE_l164kB_l2512kB_iw4_cw2,ptrchase_rob64_bpLTAGE_l164kB_l2512kB_iw4_cw2,ptrchase,64,LTAGE,,64kB,512kB,4,2,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob64_bpLTAGE_l164kB_l2512kB_iw4_cw4,ptrchase_rob64_bpLTAGE_l164kB_l2512kB_iw4_cw4,ptrchase,64,LTAGE,,64kB,512kB,4,4,5000000.0,0.280078,3.570434,0.076024,0.899167,False,ok
results/experiments/ptrchase_rob64_bpLocalBP_l132kB_l2256kB,ptrchase_rob64_bpLocalBP_l132kB_l2256kB,ptrchase,64,LocalBP,,32kB,256kB,,,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob64_bpLocalBP_l132kB_l2256kB_iw2_cw2,ptrchase_rob64_bpLocalBP_l132kB_l2256kB_iw2_cw2,ptrchase,64,LocalBP,,32kB,256kB,2,2,5000000.0,0.237713,4.206746,0.080248,0.947205,False,ok
results/experiments/ptrchase_rob64_bpLocalBP_l132kB_l2256kB_iw2_cw4,ptrchase_rob64_bpLocalBP_l132kB_l2256kB_iw2_cw4,ptrchase,64,LocalBP,,32kB,256kB,2,4,5000000.0,0.267713,3.735341,0.082048,0.94721,False,ok
results/experiments/ptrchase_rob64_bpLocalBP_l132kB_l2256kB_iw4_cw2,ptrchase_rob64_bpLocalBP_l132kB_l2256kB_iw4_cw2,ptrchase,64,LocalBP,,32kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob64_bpLocalBP_l132kB_l2256kB_iw4_cw4,ptrchase_rob64_bpLocalBP_l132kB_l2256kB_iw4_cw4,ptrchase,64,LocalBP,,32kB,256kB,4,4,5000000.0,0.267742,3.734932,0.080248,0.947182,False,ok
results/experiments/ptrchase_rob64_bpLocalBP_l132kB_l2512kB,ptrchase_rob64_bpLocalBP_l132kB_l2512kB,ptrchase,64,LocalBP,,32kB,512kB,,,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob64_bpLocalBP_l132kB_l2512kB_iw2_cw2,ptrchase_rob64_bpLocalBP_l132kB_l2512kB_iw2_cw2,ptrchase,64,LocalBP,,32kB,512kB,2,2,5000000.0,0.241845,4.134887,0.07888,0.89115,False,ok
results/experiments/ptrchase_rob64_bpLocalBP_l132kB_l2512kB_iw2_cw4,ptrchase_rob64_bpLocalBP_l132kB_l2512kB_iw2_cw4,ptrchase,64,LocalBP,,32kB,512kB,2,4,5000000.0,0.272396,3.671128,0.08065,0.891153,False,ok
results/experiments/ptrchase_rob64_bpLocalBP_l132kB_l2512kB_iw4_cw2,ptrchase_rob64_bpLocalBP_l132kB_l2512kB_iw4_cw2,ptrchase,64,LocalBP,,32kB,512kB,4,2,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob64_bpLocalBP_l132kB_l2512kB_iw4_cw4,ptrchase_rob64_bpLocalBP_l132kB_l2512kB_iw4_cw4,ptrchase,64,LocalBP,,32kB,512kB,4,4,5000000.0,0.272398,3.671098,0.078881,0.891143,False,ok
results/experiments/ptrchase_rob64_bpLocalBP_l164kB_l2256kB,ptrchase_rob64_bpLocalBP_l164kB_l2256kB,ptrchase,64,LocalBP,,64kB,256kB,,,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob64_bpLocalBP_l164kB_l2256kB_iw2_cw2,ptrchase_rob64_bpLocalBP_l164kB_l2256kB_iw2_cw2,ptrchase,64,LocalBP,,64kB,256kB,2,2,5000000.0,0.237904,4.203374,0.079615,0.955765,False,ok
results/experiments/ptrchase_rob64_bpLocalBP_l164kB_l2256kB_iw2_cw4,ptrchase_rob64_bpLocalBP_l164kB_l2256kB_iw2_cw4,ptrchase,64,LocalBP,,64kB,256kB,2,4,5000000.0,0.267937,3.732227,0.081402,0.955764,False,ok
results/experiments/ptrchase_rob64_bpLocalBP_l164kB_l2256kB_iw4_cw2,ptrchase_rob64_bpLocalBP_l164kB_l2256kB_iw4_cw2,ptrchase,64,LocalBP,,64kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob64_bpLocalBP_l164kB_l2256kB_iw4_cw4,ptrchase_rob64_bpLocalBP_l164kB_l2256kB_iw4_cw4,ptrchase,64,LocalBP,,64kB,256kB,4,4,5000000.0,0.267936,3.732234,0.07961,0.955747,False,ok
results/experiments/ptrchase_rob64_bpLocalBP_l164kB_l2512kB,ptrchase_rob64_bpLocalBP_l164kB_l2512kB,ptrchase,64,LocalBP,,64kB,512kB,,,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob64_bpLocalBP_l164kB_l2512kB_iw2_cw2,ptrchase_rob64_bpLocalBP_l164kB_l2512kB_iw2_cw2,ptrchase,64,LocalBP,,64kB,512kB,2,2,5000000.0,0.24195,4.13308,0.078248,0.89917,False,ok
results/experiments/ptrchase_rob64_bpLocalBP_l164kB_l2512kB_iw2_cw4,ptrchase_rob64_bpLocalBP_l164kB_l2512kB_iw2_cw4,ptrchase,64,LocalBP,,64kB,512kB,2,4,5000000.0,0.272562,3.668884,0.080005,0.899167,False,ok
results/experiments/ptrchase_rob64_bpLocalBP_l164kB_l2512kB_iw4_cw2,ptrchase_rob64_bpLocalBP_l164kB_l2512kB_iw4_cw2,ptrchase,64,LocalBP,,64kB,512kB,4,2,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob64_bpLocalBP_l164kB_l2512kB_iw4_cw4,ptrchase_rob64_bpLocalBP_l164kB_l2512kB_iw4_cw4,ptrchase,64,LocalBP,,64kB,512kB,4,4,5000000.0,0.272617,3.66815,0.078243,0.899168,False,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l2128kB_iw2_cw2,ptrchase_rob64_bpLocalBP_l1d16kB_l2128kB_iw2_cw2,ptrchase,64,LocalBP,16kB,,128kB,2,2,883.0,0.178096,5.614949,0.250585,0.97,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l2128kB_iw2_cw4,ptrchase_rob64_bpLocalBP_l1d16kB_l2128kB_iw2_cw4,ptrchase,64,LocalBP,16kB,,128kB,2,4,883.0,0.178709,5.595696,0.254157,0.97,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l2128kB_iw4_cw2,ptrchase_rob64_bpLocalBP_l1d16kB_l2128kB_iw4_cw2,ptrchase,64,LocalBP,16kB,,128kB,4,2,910.0,0.181964,5.495604,0.227848,0.971698,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l2128kB_iw4_cw4,ptrchase_rob64_bpLocalBP_l1d16kB_l2128kB_iw4_cw4,ptrchase,64,LocalBP,16kB,,128kB,4,4,914.0,0.183682,5.444201,0.23176,0.971698,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l21MB_iw2_cw2,ptrchase_rob64_bpLocalBP_l1d16kB_l21MB_iw2_cw2,ptrchase,64,LocalBP,16kB,,1,2,2,883.0,0.178096,5.614949,0.250585,0.97,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l21MB_iw2_cw4,ptrchase_rob64_bpLocalBP_l1d16kB_l21MB_iw2_cw4,ptrchase,64,LocalBP,16kB,,1,2,4,883.0,0.178709,5.595696,0.254157,0.97,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l21MB_iw4_cw2,ptrchase_rob64_bpLocalBP_l1d16kB_l21MB_iw4_cw2,ptrchase,64,LocalBP,16kB,,1,4,2,910.0,0.181964,5.495604,0.227848,0.971698,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l21MB_iw4_cw4,ptrchase_rob64_bpLocalBP_l1d16kB_l21MB_iw4_cw4,ptrchase,64,LocalBP,16kB,,1,4,4,914.0,0.183682,5.444201,0.23176,0.971698,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l2256kB_iw2_cw2,ptrchase_rob64_bpLocalBP_l1d16kB_l2256kB_iw2_cw2,ptrchase,64,LocalBP,16kB,,256kB,2,2,883.0,0.178096,5.614949,0.250585,0.97,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l2256kB_iw2_cw4,ptrchase_rob64_bpLocalBP_l1d16kB_l2256kB_iw2_cw4,ptrchase,64,LocalBP,16kB,,256kB,2,4,883.0,0.178709,5.595696,0.254157,0.97,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l2256kB_iw4_cw2,ptrchase_rob64_bpLocalBP_l1d16kB_l2256kB_iw4_cw2,ptrchase,64,LocalBP,16kB,,256kB,4,2,910.0,0.181964,5.495604,0.227848,0.971698,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l2256kB_iw4_cw4,ptrchase_rob64_bpLocalBP_l1d16kB_l2256kB_iw4_cw4,ptrchase,64,LocalBP,16kB,,256kB,4,4,914.0,0.183682,5.444201,0.23176,0.971698,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l2512kB_iw2_cw2,ptrchase_rob64_bpLocalBP_l1d16kB_l2512kB_iw2_cw2,ptrchase,64,LocalBP,16kB,,512kB,2,2,883.0,0.178096,5.614949,0.250585,0.97,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l2512kB_iw2_cw4,ptrchase_rob64_bpLocalBP_l1d16kB_l2512kB_iw2_cw4,ptrchase,64,LocalBP,16kB,,512kB,2,4,883.0,0.178709,5.595696,0.254157,0.97,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l2512kB_iw4_cw2,ptrchase_rob64_bpLocalBP_l1d16kB_l2512kB_iw4_cw2,ptrchase,64,LocalBP,16kB,,512kB,4,2,910.0,0.181964,5.495604,0.227848,0.971698,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d16kB_l2512kB_iw4_cw4,ptrchase_rob64_bpLocalBP_l1d16kB_l2512kB_iw4_cw4,ptrchase,64,LocalBP,16kB,,512kB,4,4,914.0,0.183682,5.444201,0.23176,0.971698,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l2128kB_iw2_cw2,ptrchase_rob64_bpLocalBP_l1d32kB_l2128kB_iw2_cw2,ptrchase,64,LocalBP,32kB,,128kB,2,2,883.0,0.17806,5.616082,0.238876,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l2128kB_iw2_cw4,ptrchase_rob64_bpLocalBP_l1d32kB_l2128kB_iw2_cw4,ptrchase,64,LocalBP,32kB,,128kB,2,4,883.0,0.178673,5.596829,0.24228,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l2128kB_iw4_cw2,ptrchase_rob64_bpLocalBP_l1d32kB_l2128kB_iw4_cw2,ptrchase,64,LocalBP,32kB,,128kB,4,2,910.0,0.181964,5.495604,0.2173,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l2128kB_iw4_cw4,ptrchase_rob64_bpLocalBP_l1d32kB_l2128kB_iw4_cw4,ptrchase,64,LocalBP,32kB,,128kB,4,4,914.0,0.183682,5.444201,0.22103,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l21MB_iw2_cw2,ptrchase_rob64_bpLocalBP_l1d32kB_l21MB_iw2_cw2,ptrchase,64,LocalBP,32kB,,1,2,2,883.0,0.17806,5.616082,0.238876,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l21MB_iw2_cw4,ptrchase_rob64_bpLocalBP_l1d32kB_l21MB_iw2_cw4,ptrchase,64,LocalBP,32kB,,1,2,4,883.0,0.178673,5.596829,0.24228,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l21MB_iw4_cw2,ptrchase_rob64_bpLocalBP_l1d32kB_l21MB_iw4_cw2,ptrchase,64,LocalBP,32kB,,1,4,2,910.0,0.181964,5.495604,0.2173,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l21MB_iw4_cw4,ptrchase_rob64_bpLocalBP_l1d32kB_l21MB_iw4_cw4,ptrchase,64,LocalBP,32kB,,1,4,4,914.0,0.183682,5.444201,0.22103,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l2256kB_iw2_cw2,ptrchase_rob64_bpLocalBP_l1d32kB_l2256kB_iw2_cw2,ptrchase,64,LocalBP,32kB,,256kB,2,2,883.0,0.17806,5.616082,0.238876,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l2256kB_iw2_cw4,ptrchase_rob64_bpLocalBP_l1d32kB_l2256kB_iw2_cw4,ptrchase,64,LocalBP,32kB,,256kB,2,4,883.0,0.178673,5.596829,0.24228,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l2256kB_iw4_cw2,ptrchase_rob64_bpLocalBP_l1d32kB_l2256kB_iw4_cw2,ptrchase,64,LocalBP,32kB,,256kB,4,2,910.0,0.181964,5.495604,0.2173,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l2256kB_iw4_cw4,ptrchase_rob64_bpLocalBP_l1d32kB_l2256kB_iw4_cw4,ptrchase,64,LocalBP,32kB,,256kB,4,4,914.0,0.183682,5.444201,0.22103,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l2512kB_iw2_cw2,ptrchase_rob64_bpLocalBP_l1d32kB_l2512kB_iw2_cw2,ptrchase,64,LocalBP,32kB,,512kB,2,2,883.0,0.17806,5.616082,0.238876,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l2512kB_iw2_cw4,ptrchase_rob64_bpLocalBP_l1d32kB_l2512kB_iw2_cw4,ptrchase,64,LocalBP,32kB,,512kB,2,4,883.0,0.178673,5.596829,0.24228,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l2512kB_iw4_cw2,ptrchase_rob64_bpLocalBP_l1d32kB_l2512kB_iw4_cw2,ptrchase,64,LocalBP,32kB,,512kB,4,2,910.0,0.181964,5.495604,0.2173,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d32kB_l2512kB_iw4_cw4,ptrchase_rob64_bpLocalBP_l1d32kB_l2512kB_iw4_cw4,ptrchase,64,LocalBP,32kB,,512kB,4,4,914.0,0.183682,5.444201,0.22103,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l2128kB_iw2_cw2,ptrchase_rob64_bpLocalBP_l1d64kB_l2128kB_iw2_cw2,ptrchase,64,LocalBP,64kB,,128kB,2,2,883.0,0.17806,5.616082,0.238876,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l2128kB_iw2_cw4,ptrchase_rob64_bpLocalBP_l1d64kB_l2128kB_iw2_cw4,ptrchase,64,LocalBP,64kB,,128kB,2,4,883.0,0.178673,5.596829,0.24228,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l2128kB_iw4_cw2,ptrchase_rob64_bpLocalBP_l1d64kB_l2128kB_iw4_cw2,ptrchase,64,LocalBP,64kB,,128kB,4,2,910.0,0.181964,5.495604,0.2173,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l2128kB_iw4_cw4,ptrchase_rob64_bpLocalBP_l1d64kB_l2128kB_iw4_cw4,ptrchase,64,LocalBP,64kB,,128kB,4,4,914.0,0.183682,5.444201,0.22103,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l21MB_iw2_cw2,ptrchase_rob64_bpLocalBP_l1d64kB_l21MB_iw2_cw2,ptrchase,64,LocalBP,64kB,,1,2,2,883.0,0.17806,5.616082,0.238876,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l21MB_iw2_cw4,ptrchase_rob64_bpLocalBP_l1d64kB_l21MB_iw2_cw4,ptrchase,64,LocalBP,64kB,,1,2,4,883.0,0.178673,5.596829,0.24228,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l21MB_iw4_cw2,ptrchase_rob64_bpLocalBP_l1d64kB_l21MB_iw4_cw2,ptrchase,64,LocalBP,64kB,,1,4,2,910.0,0.181964,5.495604,0.2173,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l21MB_iw4_cw4,ptrchase_rob64_bpLocalBP_l1d64kB_l21MB_iw4_cw4,ptrchase,64,LocalBP,64kB,,1,4,4,914.0,0.183682,5.444201,0.22103,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l2256kB_iw2_cw2,ptrchase_rob64_bpLocalBP_l1d64kB_l2256kB_iw2_cw2,ptrchase,64,LocalBP,64kB,,256kB,2,2,883.0,0.17806,5.616082,0.238876,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l2256kB_iw2_cw4,ptrchase_rob64_bpLocalBP_l1d64kB_l2256kB_iw2_cw4,ptrchase,64,LocalBP,64kB,,256kB,2,4,883.0,0.178673,5.596829,0.24228,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l2256kB_iw4_cw2,ptrchase_rob64_bpLocalBP_l1d64kB_l2256kB_iw4_cw2,ptrchase,64,LocalBP,64kB,,256kB,4,2,910.0,0.181964,5.495604,0.2173,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l2256kB_iw4_cw4,ptrchase_rob64_bpLocalBP_l1d64kB_l2256kB_iw4_cw4,ptrchase,64,LocalBP,64kB,,256kB,4,4,914.0,0.183682,5.444201,0.22103,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l2512kB_iw2_cw2,ptrchase_rob64_bpLocalBP_l1d64kB_l2512kB_iw2_cw2,ptrchase,64,LocalBP,64kB,,512kB,2,2,883.0,0.17806,5.616082,0.238876,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l2512kB_iw2_cw4,ptrchase_rob64_bpLocalBP_l1d64kB_l2512kB_iw2_cw4,ptrchase,64,LocalBP,64kB,,512kB,2,4,883.0,0.178673,5.596829,0.24228,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l2512kB_iw4_cw2,ptrchase_rob64_bpLocalBP_l1d64kB_l2512kB_iw4_cw2,ptrchase,64,LocalBP,64kB,,512kB,4,2,910.0,0.181964,5.495604,0.2173,1.0,True,ok
results/experiments/ptrchase_rob64_bpLocalBP_l1d64kB_l2512kB_iw4_cw4,ptrchase_rob64_bpLocalBP_l1d64kB_l2512kB_iw4_cw4,ptrchase,64,LocalBP,64kB,,512kB,4,4,914.0,0.183682,5.444201,0.22103,1.0,True,ok
results/experiments/ptrchase_rob64_bpTournamentBP_l132kB_l2256kB,ptrchase_rob64_bpTournamentBP_l132kB_l2256kB,ptrchase,64,TournamentBP,,32kB,256kB,,,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob64_bpTournamentBP_l132kB_l2256kB_iw2_cw2,ptrchase_rob64_bpTournamentBP_l132kB_l2256kB_iw2_cw2,ptrchase,64,TournamentBP,,32kB,256kB,2,2,5000000.0,0.248051,4.031435,0.077484,0.947141,False,ok
